OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
754032,04092021511,Harris Teeter #330 Produce,1151 Tryon Village DR ,,CARY,NC,27518,(919) 233-3476,2008/02/21 00:00:00+00,Food Stand,14073,-78.74322582,35.74716614,M
754033,04092300178,Food Lion #723 Meat Market ,7053 Us 64 Hwy E,,KNIGHTDALE,NC,27545-8800,(919) 266-5164,2000/07/01 00:00:00+00,Meat Market,14061,0,0,U
754034,04092021951,KANGAROO EXPRESS #2723098,4302 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 878-0864,2016/03/18 00:00:00+00,Food Stand,14077,-78.61109294,35.83928791,M
754035,04092017180,BOND BROTHERS BEER COMPANY,202 E CEDAR ST ,,CARY,NC,27511,(919) 459-2670,2016/03/11 00:00:00+00,Restaurant,14078,-78.77802091,35.78798563,M
754036,04092017195,STARBUCKS #23309,1015 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 466-8062,2016/04/07 00:00:00+00,Restaurant,14082,-78.88790674,35.84638553,M
754037,04092021943,KANGAROO EXPRESS # 2720823,5801  TRYON  RD ,,CARY,NC,27518,(919) 859-5800,2016/02/17 00:00:00+00,Food Stand,14088,-78.73858612,35.74524027,M
754038,04092021944,KANGAROO EXPRESS #2720914,1001 SE CARY PKY ,,CARY,NC,27518,(919) 851-6683,2016/02/17 00:00:00+00,Food Stand,14089,-78.76310787,35.74508788,M
754039,04092016252,HAMPTON INN WAKE FOREST HOT BREAKFAST,12318 WAKE UNION CHURCH RD ,,WAKE FOREST,NC,27587,(919) 554-0222,2012/09/07 00:00:00+00,Restaurant,14104,-78.54222923,35.98108829,M
754040,04092017138,CIRCLE K/SUBWAY #2724280 ,4402 TEN TEN RD ,,CARY,NC,27513,(919) 363-7650,2016/02/25 00:00:00+00,Restaurant,14090,0,0,U
754041,04092021488,WalMart #4458 Deli,7016 GB Alford HWY,,HOLLY SPRINGS,NC,27540,(919) 557-9181,2007/11/09 00:00:00+00,Food Stand,14113,-78.83404581,35.6363532,M
754042,04092030350,Burger 21 (WCID #617),14220 Bradford Green Square ,,CARY,NC,27519,(919) 462-0900,2017/11/17 00:00:00+00,Mobile Food Units,14118,-78.84558396,35.79325638,M
754043,04092017754,Red Bowl Asian Bistro,6360 PLANTATION CENTER  DR ,,RALEIGH,NC,27616,(919) 790-9222,2017/12/14 00:00:00+00,Restaurant,14119,-78.58237548,35.87315637,M
754044,04092015016,Wang's Kitchen,6300-114 Creedmoor RD ,,RALEIGH,NC,27612,(919) 846-8820,2007/11/26 00:00:00+00,Restaurant,14115,-78.67947283,35.87241027,M
754045,04092014748,Jersey Mike's,701 N Main ST,,FUQUAY-VARINA,NC,27529,(919) 557-3000,2006/10/31 00:00:00+00,Restaurant,14126,-78.79264626,35.59174507,M
754046,04092021574,WALMART SUPERCENTER #4250 DELI,1001 SHILOH GLENN  DR ,,MORRISVILLE,NC,27560,(919) 474-2285,2009/06/16 00:00:00+00,Food Stand,14130,-78.84693338,35.86659083,M
754047,04092017760,MASALA WRAP,9825-F CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 377-1903,2017/12/28 00:00:00+00,Restaurant,14122,-78.81682593,35.81118245,M
754048,04092015626,MCDONALDS #13824,101 TIMBER DR ,,GARNER,NC,27529,(919) 662-9804,2010/04/27 00:00:00+00,Restaurant,14134,-78.60450265,35.68563177,M
754049,04092030222,CHICK-N-QUE (WCID #377),P.O.  BOX 1169,,KNIGHTDALE,NC,27545,(919) 369-7788,2010/06/29 00:00:00+00,Mobile Food Units,14136,0,0,U
754050,04092030223,Valentino's (WCID 378),4820 Signett DR ,,RALEIGH,NC,27615,(919) 376-5814,2010/07/09 00:00:00+00,Mobile Food Units,14137,-78.58339304,35.85150753,M
754051,04092016637,HIBERNIAN PUB,311 GLENWOOD AVE ,,RALEIGH,NC,27603,(919) 833-2258,2014/02/28 00:00:00+00,Restaurant,14140,-78.64755702,35.78473632,M
754052,04092017726,Whole Foods Market #10611 Meat/Seafood,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017/11/03 00:00:00+00,Restaurant,14141,-78.88191924,35.83347908,M
754053,04092017767,Hyatt House Brier Creek H Bar,10030 Sellona ST ,,RALEIGH,NC,27618,(919) 405-7001,2017/12/21 00:00:00+00,Restaurant,14145,-78.80632327,35.89547509,M
754054,04092017776,Popeyes #12729,3904 Western BLVD ,,RALEIGH,NC,27606,(919) 977-6364,2018/01/12 00:00:00+00,Restaurant,14146,-78.69043452,35.78509127,M
754055,04092025160,Food Lion #2227 Deli,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018/01/19 00:00:00+00,Food Stand,14147,-78.55323577,35.97007068,M
754056,04092017956,Pieology #8904,4158 MAIN AT NORTH HILLS ST ,SUITE 103,RALEIGH,NC,27609,(919) 803-5860,2018/10/09 00:00:00+00,Restaurant,14151,-78.64323049,35.83718561,M
754057,04092017962,DUNKIN DONUTS,1450 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 577-1150,2018/10/26 00:00:00+00,Restaurant,14153,-78.76831494,35.59359443,M
754058,04092030358,El Sazon de mi Tierra (WCID #620),3700 Bland RD ,,RALEIGH,NC,27604,(919) 884-0665,2018/04/13 00:00:00+00,Mobile Food Units,14163,-78.61115551,35.83344254,M
754059,04092017960,THE PICKLED ONION,8511 CANTILEVER WAY ,STE 105,RALEIGH,NC,27613,(919) 977-0031,2018/10/18 00:00:00+00,Restaurant,14165,-78.73779147,35.88567278,M
754060,04092016942,DUNKIN DONUTS BASKIN ROBBINS #342104,2740 NC HWY 55 ,STE 100,CARY,NC,27519,(919) 303-4334,2015/06/29 00:00:00+00,Restaurant,14148,-78.87101554,35.78562539,M
754061,04092017639,41 NORTH COFFEE CO.,41 N MAIN ST ,,WENDELL,NC,27591,(919) 626-0271,2017/06/12 00:00:00+00,Restaurant,14185,-78.3701116,35.78250975,M
754062,04092016987,CARLIE C'S DELI #810,506 W GANNON AVE ,,ZEBULON,NC,27579,(919) 269-4111,2015/07/24 00:00:00+00,Restaurant,14188,-78.3247251,35.82139459,M
754063,04092015299,SPRING KITCHEN,10110 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 462-1388,2008/12/05 00:00:00+00,Restaurant,14199,-78.90107787,35.82060358,M
754064,04092017766,Starbuck's Target #961,2021 Walnut ST ,,Cary,NC,27511,(919) 233-4451,2017/12/19 00:00:00+00,Restaurant,14213,-78.73860862,35.75778819,M
754065,04092017781,RALLYPOINT SPORT GRILL,837 BASS PRO LN ,,CARY,NC,27513,(919) 678-1088,2018/01/29 00:00:00+00,Restaurant,14217,-78.77007317,35.83116175,M
754066,04092013271,Hayes Barton Cafe & Dessertery,2000 FAIRVIEW RD ,,RALEIGH,NC,27608-2316,(919) 856-8551,2001/01/24 00:00:00+00,Restaurant,14226,-78.64632317,35.80452758,M
754067,04092015040,Hampton Inn & Suites Foodservice,111 Hampton Woods LN ,,RALEIGH,NC,27607,(919) 233-1798,2008/01/14 00:00:00+00,Restaurant,14231,-78.74897358,35.7929716,M
754068,04092030353,Delicias Chely (WCID #591),1701 Arendell AVE ,,ZEBULON,NC,27597,(919) 723-7841,2018/01/24 00:00:00+00,Mobile Food Units,14218,-78.32819695,35.84227082,M
754069,04092017568,MARCO POLLO,1871 LAKE PINE DR ,,CARY,NC,27511,(919) 694-5524,2017/03/13 00:00:00+00,Restaurant,14232,-78.81900108,35.74520928,M
754070,04092017567,CITY BARBEQUE #43,9424 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 847-4306,2017/03/21 00:00:00+00,Restaurant,14233,-78.60286042,35.90143714,M
754071,04092013309,Bojangles' #27,3920 Jones Sausage RD ,,RALEIGH,NC,27610,(919) 662-1621,2001/04/23 00:00:00+00,Restaurant,14223,0,0,U
754072,04092017981,Domino's #4464,4112-120 PLEASANT VALLEY RD ,,RALEIGH,NC,27612,(919) 783-5500,2018/11/19 00:00:00+00,Restaurant,14237,-78.70411749,35.8601067,M
754073,04092030166,Pupusas Y Tacos Marina (WCID #172),1402 Garner  RD ,11 to 4pm Saturday,RALEIGH,NC,27610,(919) 616-1519,2007/03/14 00:00:00+00,Mobile Food Units,14244,-78.63185881,35.76307385,M
754074,04092022005,PUBLIX #1544 PRODUCE,1441 KELLY RD ,,APEX,NC,27502,(919) 303-6200,2017/02/06 00:00:00+00,Food Stand,14271,-78.89379203,35.73782787,M
754075,04092017543,KARDIA,4420 LAKE BOONE TRL ,,RALEIGH,NC,27607,,2017/02/22 00:00:00+00,Restaurant,14273,-78.70242018,35.81817246,M
754076,04092021426,Speedway #6959,2808 US Hwy 70 W ,,CLAYTON,NC,27520-9321,(919) 553-3535,2006/12/21 00:00:00+00,Food Stand,14241,0,0,U
754077,04092017296,WENDY'S #6322,1000 AERIAL CENTER PKY ,,MORRISVILLE,NC,27513,(919) 481-3650,2016/08/25 00:00:00+00,Restaurant,14274,-78.81734039,35.85877302,M
754078,04092018240,POWER UP CAFE,5221 Paramount Parkway,,MORRISVILLE,NC,27560,(919) 585-3013,2019/11/15 00:00:00+00,Restaurant,14275,-78.8369067,35.85949415,M
754079,04092030452,Empanadas RD (WCID #749),2201 S Wilmington ST ,,RALEIGH,NC,27603,(336) 343-2272,2019/11/26 00:00:00+00,Mobile Food Units,14276,-78.63902655,35.752054,M
754080,04092017649,JUICE VIBES,1369 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 741-7373,2017/07/07 00:00:00+00,Restaurant,14279,-78.78193974,35.75976658,M
754081,04092017656,DAVID'S DUMPLING & NOODLE BAR,1900 HILLSBOROUGH ST ,,RALEIGH,NC,27607,(919) 239-4536,2017/08/02 00:00:00+00,Restaurant,14280,-78.66158695,35.78598651,M
754082,04092021088,Lowes Foods #185 Produce,1845 AVERSBORO RD ,,GARNER,NC,27529-4836,(919) 779-9907,2001/08/31 00:00:00+00,Food Stand,14295,-78.61583976,35.68506666,M
754083,04092018246,PIZZA HUT #9215,301-105 N SALEM ST ,,APEX,NC,27502,(919) 267-4517,2019/12/03 00:00:00+00,Restaurant,14277,-78.85306067,35.7286054,T
754084,04092013423,John Deere Cafe,2000 EVANS RD,,CARY,NC,27513-2008,(919) 804-2509,2001/10/03 00:00:00+00,Restaurant,14301,-78.80087083,35.82273916,M
754085,04092017836,Market Hall,214 E. MARTIN STREET,,RALEIGH,NC,27601,(919) 624-2168,2018/05/07 00:00:00+00,Restaurant,14333,-78.63599541,35.77650911,M
754086,04092015574,THAI THAI CUISINE,108 OSTERVILLE  DR ,,HOLLY SPRINGS,NC,27540,(919) 303-5700,2010/02/16 00:00:00+00,Restaurant,14339,-78.83224207,35.67779122,M
754087,04092021918,FOOD LION #75 PRODUCE,1339 5TH AVE ,,GARNER,NC,27529,(919) 779-0770,2015/12/08 00:00:00+00,Food Stand,14344,-78.62278736,35.70820906,M
754088,04092021876,FOOD LION #2196 PRODUCE,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2015/09/16 00:00:00+00,Food Stand,14363,-78.84918533,35.82217686,M
754089,04092017923,Freddy's Frozen Custard & Steakburgers #3213,11708 Retail DR ,,WAKE FOREST,NC,27587,(919) 554-9833,2018/07/23 00:00:00+00,Restaurant,14369,-78.5434927,35.96629568,M
754090,04092017051,JERSEY MIKE'S #349,3201-139 EDWARDS MILL RD ,,RALEIGH,NC,27612,(984) 202-5627,2015/10/09 00:00:00+00,Restaurant,14341,-78.70556784,35.82545067,M
754091,04092017306,WENDY'S #6338,12430 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 562-2349,2016/09/02 00:00:00+00,Restaurant,14383,-78.53512833,35.98551325,M
754092,04092017007,RISE BISCUITS & DONUTS,1100 MARKET CENTER DR ,,MORRISVILLE,NC,27560,(919) 377-0385,2015/08/20 00:00:00+00,Restaurant,14386,-78.81800343,35.80772157,M
754093,04092017012,CAROLINA SUSHI & ROLL,5951-107 POYNER VILLAGE PKY ,,RALEIGH,NC,27616,(919) 981-5835,2015/08/28 00:00:00+00,Restaurant,14377,-78.57030208,35.86511564,M
754094,04092021860,LOWES FOODS #226 BEEF SHOP,8440 LOUISBURG RD ,,RALEIGH,NC,27616,(919) 266-1031,2015/07/23 00:00:00+00,Food Stand,14399,-78.50930992,35.89359383,M
754095,04092040334,WICKED LINKS #3 (wcid #516),3200-117  GRESHAM LAKE  RD ,,Raleigh,NC,27615,(919) 855-8548,2015/08/28 00:00:00+00,Pushcarts,14387,-78.5825652,35.88472026,M
754096,04092017662,CULVER'S OF WAKE FOREST,2819 ROGERS RD ,,WAKE FOREST,NC,27587,(919) 435-1053,2017/08/14 00:00:00+00,Restaurant,14403,-78.52437345,35.95309222,M
754097,04092017674,SERGIO'S PIZZA,7440 LOUISBURG RD ,STE 135,RALEIGH,NC,27616,(919) 876-3116,2017/08/31 00:00:00+00,Restaurant,14407,-78.53977,35.87454018,M
754098,04092018243,PIZZA HUT #9210,321  N MAIN ST ,,HOLLY SPRINGS,NC,27540,(919) 346-9020,2019/12/03 00:00:00+00,Restaurant,14420,-78.83511867,35.65582685,M
754099,04092017670,"XL SIDELINE, LLC",106 INVESTMENT BLVD ,,APEX,NC,27502,(919) 387-2955,2017/08/23 00:00:00+00,Restaurant,14405,0,0,U
754100,04092017080,ROSATI'S PIZZA MORRISVILLE,3605 DAVIS  DR ,,MORRISVILLE,NC,27519,(919) 380-7000,2015/12/22 00:00:00+00,Restaurant,14431,-78.84976245,35.82130357,M
754101,04092021919,LITTLE CAESARS,4800-101 GROVE BARTON RD ,,RALEIGH,NC,27613,(984) 200-7790,2015/12/14 00:00:00+00,Food Stand,14429,-78.71545151,35.87066085,M
754102,04092018049,Lemon Shark Poke,2000 Boulderstone WAY ,,CARY,NC,27519,(984) 333-0066,2019/02/05 00:00:00+00,Restaurant,14436,-78.84859346,35.79156535,M
754103,04092015352,HOLIDAY INN EXPRESS Foodservice,1014 AIRPORT  BLVD ,,MORRISVILLE,NC,27560,(919) 653-2260,2009/03/06 00:00:00+00,Restaurant,14443,-78.81841046,35.85859642,M
754104,04092017496,WAFFLE HOUSE #2220,3400 OLYMPIA DR ,,RALEIGH,NC,27603,(919) 480-5212,2016/12/29 00:00:00+00,Restaurant,14475,-78.65166168,35.73409368,M
754105,04092015654,Craft Public House,1040 TRYON VILLAGE DR ,STE 601,CARY,NC,27518,(919) 851-9173,2010/05/04 00:00:00+00,Restaurant,14486,-78.74469033,35.7463126,M
754106,04092030392,Island Splash Grill (WCID #664),903 N Smithfield DR ,,KNIGHTDALE,NC,27545,(919) 946-0581,2019/02/05 00:00:00+00,Mobile Food Units,14437,-78.4870177,35.79556703,M
754107,04092015729,Jason's Deli # 162,210 CROSSROADS BLVD ,,RALEIGH,NC,27518,(919) 233-6901,2010/09/24 00:00:00+00,Restaurant,14465,-78.74132533,35.76116082,M
754108,04092030288,THE CORNER VENEZUELAN FOOD (WCID #539),various,,RALEIGH,NC,27614,(919) 539-6780,2015/09/04 00:00:00+00,Mobile Food Units,14488,0,0,U
754109,04092025245,Papa John's #4960,130 W Holly Springs RD ,,Holly Springs,NC,27540,(919) 762-3747,2019/03/12 00:00:00+00,Food Stand,14490,-78.8358869,35.65576179,M
754110,04092018081,Cava #84,403 Daniels ST ,,RALEIGH,NC,27601,(919) 278-7597,2019/03/19 00:00:00+00,Restaurant,14494,-78.66157335,35.79001079,M
754111,04092018084,Uninhibited Tapas Bar,3048 Medlin DR ,,RALEIGH,NC,27607,(919) 890-5203,2019/04/05 00:00:00+00,Restaurant,14495,-78.67667879,35.80989658,M
754112,04092017314,CLEAN EATZ,7461 SIX FORKS RD ,,RALEIGH,NC,27615,(919) 748-3770,2016/09/09 00:00:00+00,Restaurant,14497,-78.64725808,35.88069032,M
754113,04092011193,El Rodeo Restaurant,2404 Wake Forest Rd,,RALEIGH,NC,27608-1710,(919) 833-1460,1992/12/10 00:00:00+00,Restaurant,14534,-78.6259391,35.81378428,M
754114,04092021333,Lowes Foods #218 Deli ,8201 Rowlock WAY ,,RALEIGH,NC,27612,(919) 792-0304,2005/06/16 00:00:00+00,Food Stand,14535,-78.73779147,35.88567278,M
754115,04092016623,ANOTHER BROKEN EGG,160 PARK AT NORTH HILLS ST ,,RALEIGH,NC,27609,(919) 881-2571,2014/02/20 00:00:00+00,Restaurant,14543,-78.63811885,35.83636262,M
754116,04092017743,Chengdu 7 Sichuan Cuisine,748 E Chatham ST Suite E,,CARY,NC,27511,(919) 883-5567,2017/11/27 00:00:00+00,Restaurant,14547,-78.76514155,35.79157241,M
754117,04092030377,Stagecoach Grill (WCID #649),8805 Old Stage RD ,,RALEIGH,NC,27603,(336) 686-6714,2018/09/12 00:00:00+00,Mobile Food Units,14551,-78.66602132,35.65455586,M
754118,04092017739,Falls Village Wine and Beer,6675-131 Falls of Neuse RD ,,RALEIGH,NC,27615,(984) 200-5984,2017/11/16 00:00:00+00,Restaurant,14546,-78.6231327,35.87483802,M
754119,04092013840,Moe's Southwest Grill,127 Weston PKY ,,CARY,NC,27513,(919) 678-8444,2003/07/02 00:00:00+00,Restaurant,14563,-78.77115656,35.82699882,M
754120,04092017027,CAPITAL OAKS CULINARY & DINING SERVICES,6498 RAY RD ,,RALEIGH,NC,27613,(919) 784-0099,2015/09/17 00:00:00+00,Restaurant,14570,-78.69653255,35.86810514,M
754121,04092018047,J & S NEW YORK,2025 RENNAISANCE PARK PL ,,CARY,NC,27513,,2019/02/04 00:00:00+00,Restaurant,14581,-78.77209428,35.82791688,M
754122,04092018036,Jumbo China,1625-101 RONALD DR ,,RALEIGH,NC,27609,(919) 878-9877,2019/01/27 00:00:00+00,Restaurant,14578,-78.6079213,35.83826504,M
754123,04092017524,RUDINO'S PIZZA & GRINDERS HERITAGE,1000 FORESTVILLE RD.,SUITE 124,WAKE FOREST,NC,27587,(919) 569-6004,2017/02/16 00:00:00+00,Restaurant,14596,-78.5075981,35.94611021,M
754124,04092017546,ABBEY ROAD TAVERN & GRILL APEX,1700 CENTER ST ,,APEX,NC,27502,(919) 372-5383,2017/03/08 00:00:00+00,Restaurant,14600,-78.82753664,35.72521642,M
754125,04092018250,Pizza Hut #036586,3691 New Bern AVE ,,RALEIGH,NC,27610,(919) 900-8096,2019/12/03 00:00:00+00,Restaurant,14602,-78.57923704,35.79885313,M
754126,04092015047,La Cocina,100 Macgregor Pines DR ,,CARY,NC,27511,(919) 467-0780,2008/01/16 00:00:00+00,Restaurant,14603,-78.8200282,35.74468402,M
754127,04092017593,SUBWAY #5168,5410 Six Forks Rd,,RALEIGH,NC,27609,(919) 870-1782,2017/05/04 00:00:00+00,Restaurant,14609,-78.64059702,35.85499105,M
754128,04092017523,SHEETZ #620,7513 RAMBLE WAY ,,RALEIGH,NC,27616,(919) 239-4746,2017/02/09 00:00:00+00,Restaurant,14617,-78.53896226,35.87590197,M
754129,04092017551,"RUCKUS PIZZA, PASTA & SPIRITS APEX",1055 PINE PLAZA DR ,,APEX,NC,27523,(919) 446-6333,2017/03/13 00:00:00+00,Restaurant,14618,-78.82904737,35.74743591,M
754130,04092018086,Fairfield Inn & Suites RDU Foodservice,2750 Slater RD ,,Morrisville,NC,27560,(919) 468-2660,2019/04/04 00:00:00+00,Restaurant,14627,-78.82088455,35.86023259,M
754131,04092015995,THE BIG EASY,231 GRANDE HEIGHTS DR ,,CARY,NC,27513,(919) 468-6007,2011/11/07 00:00:00+00,Restaurant,14642,-78.7805746,35.804703,M
754132,04092021814,HARRIS TEETER #430 - DELI,885 WALNUT ST.,,CARY,NC,27511,(919) 481-4251,2014/10/15 00:00:00+00,Food Stand,14653,-78.76561938,35.77485795,M
754133,04092025215,Boba Brew @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 538-3041,2018/08/20 00:00:00+00,Food Stand,14668,-78.6456917,35.77945516,M
754134,04092016794,ALEXANDER'S MEDITERRANEAN CUISINE,263 W TIMBER DR ,,GARNER,NC,27529,(919) 779-1183,2014/11/04 00:00:00+00,Restaurant,14654,-78.60788449,35.686202,M
754135,04092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,STE 105,MORRISVILLE,NC,27560,(919) 924-0503,2016/11/01 00:00:00+00,Restaurant,14670,-78.85587925,35.8337549,M
754136,04092021985,DOMINO'S #5500,3677  NEW BERN AVE ,,RALEIGH,NC,27610,(919) 231-6007,2016/11/07 00:00:00+00,Food Stand,14671,-78.57923704,35.79885313,M
754137,04092017899,Harris Teeter #311 Starbucks,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018/07/31 00:00:00+00,Restaurant,14667,-78.83877453,35.64061222,M
754138,04092017772,A Place at the Table,300 W Hargett ST ,Suite 50,RALEIGH,NC,27601,(919) 307-8914,2018/01/05 00:00:00+00,Restaurant,14675,-78.64406686,35.77885883,M
754139,04092017797,Your Pie,4233 Corners PKY ,,RALEIGH,NC,27617,(919) 957-0077,2018/02/06 00:00:00+00,Restaurant,14678,-78.78823819,35.91915394,M
754140,04092014651,Inchin's Bamboo Garden,3532 Davis DR,,MORRISVILLE,NC,27560,(919) 457-6705,2006/07/19 00:00:00+00,Restaurant,14682,-78.84576194,35.81812076,M
754141,04092015712,SAN JOSE MEXICAN RESTAURANT,877 E GANNON AVE ,,ZEBULON,NC,27616,(919) 269-3399,2010/09/15 00:00:00+00,Restaurant,14687,-78.29418521,35.83015828,M
754142,04092016713,Red Lobster,4408 Old Wake Forest RD ,,RALEIGH,NC,27609-6233,(919) 872-5608,2014/07/18 00:00:00+00,Restaurant,14695,-78.61058275,35.84113884,M
754143,04092017901,Vaishno Bhog,810 E Chatham ST ,,CARY,NC,27560,(919) 678-3172,2018/07/11 00:00:00+00,Restaurant,14698,-78.76305622,35.79140272,M
754144,04092017900,The Arbor @ Morgan Street Food Hall,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 834-2720,2018/07/25 00:00:00+00,Restaurant,14699,-78.6456917,35.77945516,M
754145,04092016180,POOR BOY GENERAL STORE AND GRILL,5804  POOR BOY FARM RD ,,KNIGHTDALE,NC,27545,(919) 217-2500,2012/05/04 00:00:00+00,Restaurant,14701,-78.44826686,35.75699599,M
754146,04092016202,Aversboro Restaurant and Sports Bar,1411 AVERSBORO RD ,STE 105,GARNER,NC,27529,(919) 779-6661,2012/06/08 00:00:00+00,Restaurant,14704,-78.61625078,35.69374714,T
754147,04092014498,TGI Friday's,4209 Wake Forest RD ,,RALEIGH,NC,27609,(919) 872-5542,2006/02/09 00:00:00+00,Restaurant,14718,-78.61319985,35.8391062,M
754148,04092016045,Mandolin,2519 Fairview RD ,,RALEIGH,NC,27608,(919) 322-0365,2011/11/16 00:00:00+00,Restaurant,14730,-78.65518587,35.80902867,M
754149,04092021327,WalMart Supercenter # 2058 Deli,1725 New Hope Church Rd,,RALEIGH,NC,27609,(919) 790-6910,2005/05/10 00:00:00+00,Food Stand,14739,-78.60826495,35.83722719,M
754150,04092017016,KRAFTY'S BURGERS & BREWS,1177 TIMBER DR E ,,GARNER,NC,27529,(919) 329-8000,2015/09/03 00:00:00+00,Restaurant,14751,-78.57544772,35.68894454,M
754151,04092018228,Hady International Food,717-199 E MARTIN ST ,,RALEIGH,NC,27610,(919) 741-1111,2019/11/13 00:00:00+00,Restaurant,14725,-78.62699406,35.77656647,M
754152,04092025243,Little Caesars Express,102 Gregson DR ,,CARY,NC,27511,(919) 481-4493,2019/02/27 00:00:00+00,Food Stand,14753,-78.80543546,35.74005711,M
754153,04092017017,PANDA GARDEN,1440-103 BROGDEN WOODS DR ,,WAKE FOREST,NC,28587,(919) 848-5883,2015/09/04 00:00:00+00,Restaurant,14750,-78.69439726,35.98988119,M
754154,04092017608,MARISCOS NAYARIT,3351 CYPRESS PLANTATION TRL ,,RALEIGH,NC,27616,(919) 977-0168,2017/05/23 00:00:00+00,Restaurant,14762,-78.58237548,35.87315637,M
754155,04092021818,PUBLIX #1466 SEAFOOD,1020 BRADFORD PLAZA WAY,,CARY,NC,27513,(919) 460-2082,2014/10/28 00:00:00+00,Food Stand,14768,-78.84558396,35.79325638,M
754156,04092022521,Yoho @ MSFH,411-102 W Morgan ST ,,RALEIGH,NC,27603,,2019/04/10 00:00:00+00,Food Stand,14757,-78.64568135,35.77977111,M
754157,04092017926,Pure Juicery Bar,716 Slash Pine DR ,,Cary,NC,27519,(919) 234-1572,2018/07/06 00:00:00+00,Restaurant,14769,-78.90892711,35.83075427,M
754158,04092016508,PETRA  GRILL,6091 CAPITAL BLVD ,,RALEIGH,NC,27616,(984) 200-2009,2013/09/13 00:00:00+00,Restaurant,14786,-78.58309511,35.86882022,M
754159,04092160037,Sunrise Of Raleigh Assisted Living Cafeteria,4801 Edwards Mill Rd,,RALEIGH,NC,27612,(919) 787-0777,2003/07/07 00:00:00+00,Institutional Food Service,14817,-78.68554467,35.83972668,M
754160,04092021879,FOOD LION #1358 PRODUCE,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614,(919) 847-1640,2015/09/18 00:00:00+00,Food Stand,14834,-78.58940896,35.90603425,M
754161,04092017305,WENDY'S #6334,8000 Pooler AVE ,,RALEIGH,NC,27617,(919) 293-1814,2016/09/01 00:00:00+00,Restaurant,14841,-78.78305243,35.91248995,M
754162,04092015068,Subway #40338,6209-128 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 773-4101,2008/02/20 00:00:00+00,Restaurant,14777,-78.54900696,35.72380299,M
754163,04092025154,Little Caesars #13,1008 N Raleigh  BLVD ,,RALEIGH,NC,27610,(919) 838-0088,2017/11/27 00:00:00+00,Food Stand,14846,-78.61254493,35.79381881,M
754164,04092017780,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD ,,WAKE FOREST,NC,27587,(919) 554-2544,2018/01/24 00:00:00+00,Restaurant,14850,-78.5389061,35.95167217,M
754165,04092016549,MAMMA  MIA ITALIAN BISTRO,708 LAURA DUNCAN  RD ,,APEX,NC,27502,(919) 363-2228,2013/11/25 00:00:00+00,Restaurant,14854,-78.84201223,35.73509961,M
754166,04092017263,LOS POS,7256 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 762-7738,2016/07/12 00:00:00+00,Restaurant,14860,-78.83292783,35.63500069,M
754167,04092017490,Jasmin & Olivz Mediterranean,9934 CHAPEL HILL RD ,,CARY,NC,27513,(919) 234-6900,2016/12/19 00:00:00+00,Restaurant,14837,0,0,U
754168,04092040372,Double U's Dawgs & Catering (WCID #719),10125 DIVISION DR,,RALEIGH,NC,27603-5664,(919) 614-0701,2019/08/01 00:00:00+00,Pushcarts,14867,-78.7114342,35.63398295,M
754169,04092017452,BLAZE PIZZA #1193,316 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-4990,2016/11/04 00:00:00+00,Restaurant,14871,-78.8436742,35.66711942,M
